date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:34:28	34023/34023	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:04:16%20GMT	http://www.w3schools.com/bootstrap/bootstrap_jumbotron_header.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_jumbotron_header.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:28	31856/31856	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:35:51%20GMT	http://www.w3schools.com/bootstrap/bootstrap_wells.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_wells.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:28	35274/35274	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:35:09%20GMT	http://www.w3schools.com/bootstrap/bootstrap_alerts.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_alerts.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:28	37520/37520	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:53:08%20GMT	http://www.w3schools.com/bootstrap/bootstrap_buttons.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_buttons.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:28	39979/39979	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:33:12%20GMT	http://www.w3schools.com/bootstrap/bootstrap_button_groups.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_button_groups.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:28	33965/33965	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:47:45%20GMT	http://www.w3schools.com/bootstrap/bootstrap_glyphicons.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_glyphicons.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:28	36189/36189	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:30:50%20GMT	http://www.w3schools.com/bootstrap/bootstrap_badges_labels.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_badges_labels.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:28	42098/42098	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:29:03%20GMT	http://www.w3schools.com/bootstrap/bootstrap_progressbars.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_progressbars.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:28	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.2c.delayed	(from http://www.w3schools.com/js/default.asp)
08:34:28	37840/37840	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:21:42%20GMT	http://www.w3schools.com/bootstrap/bootstrap_pagination.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_pagination.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:28	32565/32565	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:36:53%20GMT	http://www.w3schools.com/bootstrap/bootstrap_pager.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_pager.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:28	39944/39944	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:41:30%20GMT	http://www.w3schools.com/bootstrap/bootstrap_list_groups.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_list_groups.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:29	37092/37092	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:22:30%20GMT	http://www.w3schools.com/bootstrap/bootstrap_panels.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_panels.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:29	40991/40991	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:03:37%20GMT	http://www.w3schools.com/bootstrap/bootstrap_dropdowns.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_dropdowns.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:29	43415/43415	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:20:28%20GMT	http://www.w3schools.com/bootstrap/bootstrap_collapse.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_collapse.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:29	49281/49281	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:21:17%20GMT	http://www.w3schools.com/bootstrap/bootstrap_tabs_pills.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_tabs_pills.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:29	46756/46756	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:30:06%20GMT	http://www.w3schools.com/bootstrap/bootstrap_navbar.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_navbar.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:29	40914/40914	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:07:20%20GMT	http://www.w3schools.com/bootstrap/bootstrap_forms.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_forms.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:29	39518/39518	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:30:42%20GMT	http://www.w3schools.com/bootstrap/bootstrap_forms_inputs.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_forms_inputs.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:29	39566/39566	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:47:49%20GMT	http://www.w3schools.com/bootstrap/bootstrap_forms_inputs2.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_forms_inputs2.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	36371/36371	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:43:10%20GMT	http://www.w3schools.com/bootstrap/bootstrap_forms_sizing.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_forms_sizing.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	43016/43016	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:11:53%20GMT	http://www.w3schools.com/bootstrap/bootstrap_carousel.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_carousel.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	37599/37599	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:29:12%20GMT	http://www.w3schools.com/bootstrap/bootstrap_modal.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_modal.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	34213/34213	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:04:12%20GMT	http://www.w3schools.com/bootstrap/bootstrap_tooltip.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_tooltip.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	36098/36098	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:53:47%20GMT	http://www.w3schools.com/bootstrap/bootstrap_popover.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_popover.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	35547/35547	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:49:52%20GMT	http://www.w3schools.com/bootstrap/bootstrap_scrollspy.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_scrollspy.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	36413/36413	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:13:37%20GMT	http://www.w3schools.com/bootstrap/bootstrap_affix.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_affix.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	40296/40296	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:16:41%20GMT	http://www.w3schools.com/bootstrap/bootstrap_grid_system.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_grid_system.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	33702/33702	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:05:18%20GMT	http://www.w3schools.com/bootstrap/bootstrap_grid_stacked_to_horizontal.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_grid_stacked_to_horizontal.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	34016/34016	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:23:34%20GMT	http://www.w3schools.com/bootstrap/bootstrap_grid_small.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_grid_small.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	34018/34018	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:51:42%20GMT	http://www.w3schools.com/bootstrap/bootstrap_grid_medium.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_grid_medium.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	34278/34278	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:28:31%20GMT	http://www.w3schools.com/bootstrap/bootstrap_grid_large.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_grid_large.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	39294/39294	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:37:31%20GMT	http://www.w3schools.com/bootstrap/bootstrap_grid_examples.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_grid_examples.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	34086/34086	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:06:10%20GMT	http://www.w3schools.com/bootstrap/bootstrap_templates.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_templates.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:30	55604/55604	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:56:41%20GMT	http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_theme_me.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	96962/96962	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:12:47%20GMT	http://www.w3schools.com/bootstrap/bootstrap_theme_company.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_theme_company.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	94594/94594	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:41:56%20GMT	http://www.w3schools.com/bootstrap/bootstrap_theme_band.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_theme_band.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	52175/52175	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:05:23%20GMT	http://www.w3schools.com/bootstrap/bootstrap_examples.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_examples.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	32536/32536	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:53:16%20GMT	http://www.w3schools.com/bootstrap/bootstrap_quiz.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_quiz.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	32050/32050	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:17:24%20GMT	http://www.w3schools.com/bootstrap/bootstrap_exam.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_exam.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	35195/35195	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:00:24%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_css_buttons.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_css_buttons.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	33418/33418	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:33:20%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_css_forms.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_css_forms.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	42439/42439	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:17:26%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_css_helpers.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_css_helpers.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	33324/33324	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:26:57%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_css_images.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_css_images.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	34507/34507	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:35:02%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_css_tables.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_css_tables.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	32533/32533	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:11:54%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_comp_dropdowns.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_comp_dropdowns.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	38177/38177	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:30:08%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_comp_navs.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	98338/98338	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:32:09%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_comp_glyphs.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	40664/40664	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:34:25%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_js_affix.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_js_affix.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	34830/34830	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:37:43%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_js_alert.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_js_alert.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	37401/37401	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:10:53%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_js_button.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_js_button.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	50722/50722	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:35:00%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_js_carousel.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_js_carousel.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	45946/45946	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:40:40%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_js_collapse.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_js_collapse.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	43694/43694	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:55:12%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_js_dropdown.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_js_dropdown.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	45318/45318	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:38:36%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_js_modal.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_js_modal.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	43067/43067	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:22:57%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_js_popover.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_js_popover.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	38630/38630	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:45:41%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_js_scrollspy.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_js_scrollspy.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	36803/36803	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:03:38%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_js_tab.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_js_tab.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	42284/42284	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:11:04%20GMT	http://www.w3schools.com/bootstrap/bootstrap_ref_js_tooltip.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/bootstrap_ref_js_tooltip.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	68691/68691	------	200	untouched ('')	image/jpeg	etag:%2275d2d2cbd2d11:0%22	http://www.w3schools.com/bootstrap/imgdefault.jpg	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/imgdefault.jpg	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	23100/23100	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2006:54:10%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_default&stacked=h	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/bootstrap/tryit689b.html	(from http://www.w3schools.com/bootstrap/default.asp)
08:34:31	29063/29063	------	200	untouched ('OK')	text/css	date:Fri,%2013%20May%202016%2016:31:40%20GMT	http://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.6.3/css/font-awesome.min.css	C:/My%20Web%20Sites/W3SKUL/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.6.3/css/font-awesome.min.css	(from http://www.w3schools.com/icons/default.asp)
08:34:32	512140/512140	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:08:48%20GMT	http://www.w3schools.com/icons/icons_reference.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/icons_reference.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	39507/39507	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:34:54%20GMT	http://www.w3schools.com/icons/fontawesome_icons_intro.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_intro.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	65132/65132	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:21:21%20GMT	http://www.w3schools.com/icons/fontawesome_icons_brand.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_brand.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	29587/29587	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:49:08%20GMT	http://www.w3schools.com/icons/fontawesome_icons_chart.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_chart.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	33563/33563	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:23:08%20GMT	http://www.w3schools.com/icons/fontawesome_icons_currency.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_currency.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	40627/40627	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:45:08%20GMT	http://www.w3schools.com/icons/fontawesome_icons_directional.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_directional.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	32504/32504	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:53:39%20GMT	http://www.w3schools.com/icons/fontawesome_icons_filetype.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_filetype.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	31135/31135	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:54:59%20GMT	http://www.w3schools.com/icons/fontawesome_icons_form.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_form.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	31784/31784	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:17:51%20GMT	http://www.w3schools.com/icons/fontawesome_icons_gender.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_gender.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	32497/32497	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:55:02%20GMT	http://www.w3schools.com/icons/fontawesome_icons_hand.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_hand.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	31072/31072	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:23:03%20GMT	http://www.w3schools.com/icons/fontawesome_icons_medical.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_medical.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	31117/31117	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:23:12%20GMT	http://www.w3schools.com/icons/fontawesome_icons_payment.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_payment.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	29768/29768	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:37:57%20GMT	http://www.w3schools.com/icons/fontawesome_icons_spinner.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_spinner.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	39038/39038	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:11:01%20GMT	http://www.w3schools.com/icons/fontawesome_icons_text.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_text.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	32287/32287	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:49:34%20GMT	http://www.w3schools.com/icons/fontawesome_icons_transportation.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_transportation.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	33100/33100	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2008:31:05%20GMT	http://www.w3schools.com/icons/fontawesome_icons_video.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_video.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	113981/113981	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:41:55%20GMT	http://www.w3schools.com/icons/fontawesome_icons_webapp.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/fontawesome_icons_webapp.html	(from http://www.w3schools.com/icons/default.asp)
08:34:32	92727/92727	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:54:30%20GMT	http://www.w3schools.com/icons/bootstrap_icons_glyphicons.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/bootstrap_icons_glyphicons.html	(from http://www.w3schools.com/icons/default.asp)
08:34:33	32226/32226	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:41:54%20GMT	http://www.w3schools.com/icons/google_icons_intro.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/google_icons_intro.html	(from http://www.w3schools.com/icons/default.asp)
08:34:33	76421/76421	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:31:08%20GMT	http://www.w3schools.com/icons/google_icons_action.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/google_icons_action.html	(from http://www.w3schools.com/icons/default.asp)
08:34:33	29511/29511	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:30:54%20GMT	http://www.w3schools.com/icons/google_icons_alert.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/google_icons_alert.html	(from http://www.w3schools.com/icons/default.asp)
08:34:33	46232/46232	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:32:17%20GMT	http://www.w3schools.com/icons/google_icons_av.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/google_icons_av.html	(from http://www.w3schools.com/icons/default.asp)
08:34:33	40045/40045	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2007:29:59%20GMT	http://www.w3schools.com/icons/google_icons_communication.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/icons/google_icons_communication.html	(from http://www.w3schools.com/icons/default.asp)
